"time","value_steps","userid","value_hr"
2019-01-15 04:41:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",NA
2019-01-15 04:42:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",NA
2019-01-15 04:43:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",NA
2019-01-15 04:44:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",NA
2019-01-15 04:45:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",NA
2019-01-15 04:46:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",NA
2019-01-15 04:47:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",NA
2019-01-15 04:48:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",83
2019-01-15 04:49:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",82.6
2019-01-15 04:50:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",85.8333333333333
2019-01-15 04:51:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",81.8571428571429
2019-01-15 04:52:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",81
2019-01-15 04:53:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",82.8571428571429
2019-01-15 04:54:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",82.5
2019-01-15 04:55:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",NA
2019-01-15 04:56:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",NA
2019-01-15 04:57:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",84.5
2019-01-15 04:58:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",86.1111111111111
2019-01-15 04:59:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",86.875
2019-01-15 05:00:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",86.6666666666667
2019-01-15 05:01:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",84.9090909090909
2019-01-15 05:02:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",85.3636363636364
2019-01-15 05:03:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",86.375
2019-01-15 05:04:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",85.8
2019-01-15 05:05:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",86.1428571428571
2019-01-15 05:06:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",86.2
2019-01-15 05:07:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",85.7142857142857
2019-01-15 05:08:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",83.4285714285714
2019-01-15 05:09:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",83.2
2019-01-15 05:10:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",82.8888888888889
2019-01-15 05:11:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",84.3333333333333
2019-01-15 05:12:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",84.7142857142857
2019-01-15 05:13:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",94
2019-01-15 05:14:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",90.6666666666667
2019-01-15 05:15:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",75.125
2019-01-15 05:16:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",69
2019-01-15 05:17:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",69.6666666666667
2019-01-15 05:18:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",69.1428571428571
2019-01-15 05:19:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",71.625
2019-01-15 05:20:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",65.5
2019-01-15 05:21:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",67.4
2019-01-15 05:22:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",73.3333333333333
2019-01-15 05:23:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",71
2019-01-15 05:24:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",72.2222222222222
2019-01-15 05:25:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",69.1666666666667
2019-01-15 05:26:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",61.5555555555556
2019-01-15 05:27:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",56
2019-01-15 05:28:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",57.8
2019-01-15 05:29:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",61.4
2019-01-15 05:30:00,30,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",65.875
2019-01-15 05:31:00,28,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",84
2019-01-15 05:32:00,7,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",95.9
2019-01-15 05:33:00,48,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",100.125
2019-01-15 05:34:00,11,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",105.8
2019-01-15 05:35:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",106.333333333333
2019-01-15 05:36:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",104.8
2019-01-15 05:37:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",104.4
2019-01-15 05:38:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",101.75
2019-01-15 05:39:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",97.2222222222222
2019-01-15 05:40:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",86.25
2019-01-15 05:41:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",74
2019-01-15 05:42:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",70.6666666666667
2019-01-15 05:43:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",70.8333333333333
2019-01-15 05:44:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",70.2
2019-01-15 05:45:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",67.8571428571429
2019-01-15 05:46:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",72.2
2019-01-15 05:47:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",76.625
2019-01-15 05:48:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",75.8333333333333
2019-01-15 05:49:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",79.4285714285714
2019-01-15 05:50:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",82.8
2019-01-15 05:51:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",81.4545454545455
2019-01-15 05:52:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",86.875
2019-01-15 05:53:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",87.6666666666667
2019-01-15 05:54:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",80.125
2019-01-15 05:55:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",76.8571428571429
2019-01-15 05:56:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",82.9090909090909
2019-01-15 05:57:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",75
2019-01-15 05:58:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",75.2
2019-01-15 05:59:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",71.7142857142857
2019-01-15 06:00:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",71
2019-01-15 06:01:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",70
2019-01-15 06:02:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",71.875
2019-01-15 06:03:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",73
2019-01-15 06:04:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",73.5555555555556
2019-01-15 06:05:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",68.3333333333333
2019-01-15 06:06:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",68.8888888888889
2019-01-15 06:07:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",67.125
2019-01-15 06:08:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",67.6
2019-01-15 06:09:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",68.8
2019-01-15 06:10:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",76.1111111111111
2019-01-15 06:11:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",80.3333333333333
2019-01-15 06:12:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",75.5
2019-01-15 06:13:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",70.625
2019-01-15 06:14:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",69.5555555555556
2019-01-15 06:15:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",70.3333333333333
2019-01-15 06:16:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",72.3333333333333
2019-01-15 06:17:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",80.875
2019-01-15 06:18:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",75.1428571428571
2019-01-15 06:19:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",73.875
2019-01-15 06:20:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",72.8333333333333
2019-01-15 06:21:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",71.625
2019-01-15 06:22:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",73.1428571428571
2019-01-15 06:23:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",73.8
2019-01-15 06:24:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",72.2
2019-01-15 06:25:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",72.25
2019-01-15 06:26:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",71.6666666666667
2019-01-15 06:27:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",72
2019-01-15 06:28:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",71
2019-01-15 06:29:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",71.8333333333333
2019-01-15 06:30:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",72.4285714285714
2019-01-15 06:31:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",70
2019-01-15 06:32:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",69.8571428571429
2019-01-15 06:33:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",72.5
2019-01-15 06:34:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",72.1666666666667
2019-01-15 06:35:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",70.8333333333333
2019-01-15 06:36:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",69.6
2019-01-15 06:37:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",68.8571428571429
2019-01-15 06:38:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",70.1428571428571
2019-01-15 06:39:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",70.5
2019-01-15 06:40:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",70.5714285714286
2019-01-15 06:41:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",70.7142857142857
2019-01-15 06:42:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",70.1111111111111
2019-01-15 06:43:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",69.3333333333333
2019-01-15 06:44:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",69.0909090909091
2019-01-15 06:45:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",69.6
2019-01-15 06:46:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",70.375
2019-01-15 06:47:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",71.6
2019-01-15 06:48:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",69
2019-01-15 06:49:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",70.25
2019-01-15 06:50:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",70.3333333333333
2019-01-15 06:51:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",68.3333333333333
2019-01-15 06:52:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",69.375
2019-01-15 06:53:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",69.4
2019-01-15 06:54:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",69.8333333333333
2019-01-15 06:55:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",78
2019-01-15 06:56:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",84.625
2019-01-15 06:57:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",77.875
2019-01-15 06:58:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",73.6666666666667
2019-01-15 06:59:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",72.4285714285714
2019-01-15 07:00:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",73.2
2019-01-15 07:01:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",74
2019-01-15 07:02:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",72.625
2019-01-15 07:03:00,7,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",71.3333333333333
2019-01-15 07:04:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",81.5
2019-01-15 07:05:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",77
2019-01-15 07:06:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",74.4
2019-01-15 07:07:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",72.6666666666667
2019-01-15 07:08:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",72.8333333333333
2019-01-15 07:09:00,8,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",79.9
2019-01-15 07:10:00,13,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",90.2
2019-01-15 07:11:00,9,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",92
2019-01-15 07:12:00,15,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",95.7142857142857
2019-01-15 07:13:00,20,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",100.375
2019-01-15 07:14:00,27,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",102.555555555556
2019-01-15 07:15:00,18,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",107.25
2019-01-15 07:16:00,25,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",117
2019-01-15 07:17:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",115.4
2019-01-15 07:18:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",107.5
2019-01-15 07:19:00,19,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",107
2019-01-15 07:20:00,10,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",114.428571428571
2019-01-15 07:21:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",99.125
2019-01-15 07:22:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",76
2019-01-15 07:23:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",81.2
2019-01-15 07:24:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",85.6666666666667
2019-01-15 07:25:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",83.75
2019-01-15 07:26:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",83.1111111111111
2019-01-15 07:27:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",83.6666666666667
2019-01-15 07:28:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",82.4285714285714
2019-01-15 07:29:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",78.75
2019-01-15 07:30:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",78.4285714285714
2019-01-15 07:31:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",79.3333333333333
2019-01-15 07:32:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",77.5
2019-01-15 07:33:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",75
2019-01-15 07:34:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",75.75
2019-01-15 07:35:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",75.7777777777778
2019-01-15 07:36:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",75.4
2019-01-15 07:37:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",78.3333333333333
2019-01-15 07:38:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",82
2019-01-15 07:39:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",82.1428571428571
2019-01-15 07:40:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",92.4
2019-01-15 07:41:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",115.8
2019-01-15 07:42:00,27,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",117.166666666667
2019-01-15 07:43:00,6,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",123.666666666667
2019-01-15 07:44:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",125.8
2019-01-15 07:45:00,8,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",102.666666666667
2019-01-15 07:46:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",96.5555555555556
2019-01-15 07:47:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",85.8333333333333
2019-01-15 07:48:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",83.6666666666667
2019-01-15 07:49:00,9,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",82.75
2019-01-15 07:50:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",84.4285714285714
2019-01-15 07:51:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",87.625
2019-01-15 07:52:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",85.5
2019-01-15 07:53:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",86.5555555555556
2019-01-15 07:54:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",86.2
2019-01-15 07:55:00,44,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",86.375
2019-01-15 07:56:00,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",102.25
2019-01-15 07:57:00,7,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",105.375
2019-01-15 07:58:00,19,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",102.714285714286
2019-01-15 07:59:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",102.5
2019-01-15 08:00:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",108.125
2019-01-15 08:01:00,15,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",114.8
2019-01-15 08:02:00,75,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",116.5
2019-01-15 08:03:00,23,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",111.25
2019-01-15 08:04:00,31,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",111.375
2019-01-15 08:05:00,16,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",110.833333333333
2019-01-15 08:06:00,24,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",105.285714285714
2019-01-15 08:07:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",100.5
2019-01-15 08:08:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",96.75
2019-01-15 08:09:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",97.3333333333333
2019-01-15 08:10:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",100.833333333333
2019-01-15 08:11:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",96.8
2019-01-15 08:12:00,42,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",99
2019-01-15 08:13:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",104.857142857143
2019-01-15 08:14:00,8,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",104
2019-01-15 08:15:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",106.8
2019-01-15 08:16:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",106.75
2019-01-15 08:17:00,10,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",107
2019-01-15 08:18:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",106.833333333333
2019-01-15 08:19:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",101.625
2019-01-15 08:20:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",100.75
2019-01-15 08:21:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",101.333333333333
2019-01-15 08:22:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",98.2
2019-01-15 08:23:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",98.8571428571429
2019-01-15 08:24:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",93.1428571428571
2019-01-15 08:25:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",89.3333333333333
2019-01-15 08:26:00,7,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",96.4285714285714
2019-01-15 08:27:00,92,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",99.7142857142857
2019-01-15 08:28:00,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",107.125
2019-01-15 08:29:00,15,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",114
2019-01-15 08:30:00,6,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",121.571428571429
2019-01-15 08:31:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",120.2
2019-01-15 08:32:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",110.333333333333
2019-01-15 08:33:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",94.1666666666667
2019-01-15 08:34:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",90.8
2019-01-15 08:35:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",89.625
2019-01-15 08:36:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",85.6
2019-01-15 08:37:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",83.3333333333333
2019-01-15 08:38:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",87
2019-01-15 08:39:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",86.1428571428571
2019-01-15 08:40:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",86.2
2019-01-15 08:41:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",80.2857142857143
2019-01-15 08:42:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",73.8
2019-01-15 08:43:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",74.375
2019-01-15 08:44:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",76.5
2019-01-15 08:45:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",77
2019-01-15 08:46:00,7,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",85.2222222222222
2019-01-15 08:47:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",90.8
2019-01-15 08:48:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",89.8571428571429
2019-01-15 08:49:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",87.6
2019-01-15 08:50:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",86.8333333333333
2019-01-15 08:51:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",90.3333333333333
2019-01-15 08:52:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",91.375
2019-01-15 08:53:00,5,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",96.2857142857143
2019-01-15 08:54:00,26,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",100.285714285714
2019-01-15 08:55:00,78,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",110.1
2019-01-15 08:56:00,33,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",104
2019-01-15 08:57:00,21,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",107.25
2019-01-15 08:58:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",110
2019-01-15 08:59:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",97.6
2019-01-15 09:00:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",95
2019-01-15 09:01:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",101.714285714286
2019-01-15 09:02:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",110.571428571429
2019-01-15 09:03:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",110.166666666667
2019-01-15 09:04:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",109
2019-01-15 09:05:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",108
2019-01-15 09:06:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",106.833333333333
2019-01-15 09:07:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",107
2019-01-15 09:08:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",106.75
2019-01-15 09:09:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",106.714285714286
2019-01-15 09:10:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",105.8
2019-01-15 09:11:00,21,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",105.166666666667
2019-01-15 09:12:00,25,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",112.25
2019-01-15 09:13:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",111.375
2019-01-15 09:14:00,15,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",112.666666666667
2019-01-15 09:15:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",109.2
2019-01-15 09:16:00,22,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",110.5
2019-01-15 09:17:00,6,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",115.3
2019-01-15 09:18:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",101.666666666667
2019-01-15 09:19:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",103.833333333333
2019-01-15 09:20:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",110.285714285714
2019-01-15 09:21:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",107.5
2019-01-15 09:22:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",104.142857142857
2019-01-15 09:23:00,0,"cf518ed4-ed66-449d-a8ca-14cee26e80a9",103.333333333333
