"time","value","userid"
2019-01-10 13:15:32,113,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:15:47,112,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:15:52,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:15:57,111,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:16:07,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:16:12,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:16:17,111,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:16:22,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:16:37,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:16:47,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:17:02,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:17:17,111,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:17:27,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:17:37,111,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:17:42,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:17:52,111,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:17:58,112,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:18:03,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:18:08,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:18:13,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:18:18,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:18:33,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:18:38,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:18:48,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:19:03,98,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:19:08,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:19:23,97,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:19:28,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:19:43,93,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:19:48,92,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:19:53,93,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:19:58,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:20:03,91,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:20:08,90,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:20:23,89,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:20:28,91,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:20:33,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:20:38,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:20:43,99,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:20:48,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:20:53,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:21:08,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:21:23,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:21:25,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:21:35,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:21:45,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:21:55,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:22:00,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:22:05,101,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:22:10,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:22:15,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:22:25,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:22:40,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:22:50,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:22:55,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:23:00,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:23:05,132,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:23:10,129,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:23:20,124,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:23:35,125,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:23:40,124,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:23:45,123,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:23:50,122,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:23:55,120,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:24:00,120,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:24:05,131,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:24:11,132,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:24:16,134,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:24:21,135,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:24:26,136,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:24:31,134,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:24:41,133,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:24:51,132,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:24:56,131,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:25:01,128,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:25:06,127,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:25:21,128,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:25:26,127,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:25:36,127,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:25:41,128,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:25:46,130,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:25:51,129,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:26:01,126,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:26:16,126,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:26:26,127,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:26:31,120,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:26:36,122,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:26:46,123,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:26:51,124,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:26:56,130,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:27:01,130,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:27:11,129,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:27:21,126,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:27:28,125,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:27:38,124,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:27:48,123,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:27:53,122,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:28:08,121,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:28:13,120,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:28:28,120,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:28:33,113,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:28:38,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:28:43,112,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:28:48,113,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:28:53,127,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:28:58,113,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:29:03,114,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:29:08,115,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:29:13,118,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:29:18,120,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:29:23,121,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:29:28,120,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:29:33,117,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:29:38,117,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:29:43,112,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:29:58,112,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:30:08,112,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:30:13,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:30:20,111,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:30:25,130,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:30:30,129,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:30:35,127,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:30:50,128,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:31:00,127,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:31:05,128,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:31:10,129,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:31:15,129,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:31:20,126,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:31:25,127,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:31:30,128,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:31:35,129,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:31:40,130,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:31:55,130,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:32:05,128,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:32:10,127,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:32:20,124,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:32:30,123,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:32:35,121,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:32:40,123,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:32:45,124,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:33:00,124,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:33:05,126,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:33:10,127,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:33:16,127,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:33:21,126,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:33:31,124,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:33:36,122,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:33:41,121,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:33:46,126,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:33:51,125,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:34:06,127,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:34:21,127,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:34:31,131,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:34:36,131,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:34:46,133,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:35:01,132,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:35:11,131,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:35:21,126,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:35:26,125,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:35:31,121,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:35:41,123,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:35:46,127,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:35:51,131,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:36:01,129,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:36:06,130,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:36:11,131,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:36:16,130,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:36:21,128,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:36:36,122,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:36:41,120,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:36:48,124,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:36:58,123,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:37:08,122,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:37:18,123,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:37:23,122,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:37:28,122,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:37:38,121,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:37:53,120,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:38:08,120,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:38:18,130,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:38:23,133,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:38:28,133,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:38:38,132,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:38:53,130,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:39:03,129,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:39:13,128,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:39:18,124,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:39:28,126,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:39:33,135,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:39:38,134,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:39:53,126,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:39:58,123,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:40:03,123,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:40:08,128,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:40:13,127,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:40:20,123,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:40:25,122,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:40:30,123,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:40:35,124,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:40:40,123,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:40:50,125,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:41:05,126,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:41:10,127,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:41:15,125,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:41:20,122,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:41:25,124,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:41:30,127,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:41:45,127,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:42:00,128,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:42:05,129,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:42:20,128,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:42:30,126,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:42:35,127,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:42:45,125,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:43:00,125,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:43:15,123,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:43:25,126,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:43:30,131,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:43:35,133,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:43:40,130,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:43:50,129,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:44:00,128,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:44:06,129,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:44:11,130,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:44:16,129,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:44:21,128,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:44:26,127,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:44:36,127,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:44:41,121,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:44:46,120,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:45:01,120,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:45:06,116,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:45:11,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:45:26,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:45:31,111,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:45:41,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:45:56,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:46:11,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:46:26,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:46:31,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:46:46,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:46:56,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:47:01,114,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:47:06,117,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:47:16,120,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:47:21,121,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:47:26,121,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:47:36,122,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:47:43,122,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:47:53,123,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:47:58,120,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:48:03,114,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:48:13,115,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:48:28,114,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:48:43,114,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:48:48,114,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:48:53,112,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:48:58,111,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:49:03,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:49:18,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:49:23,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:49:28,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:49:38,105,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:49:48,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:49:53,111,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:49:58,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:50:08,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:50:13,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:50:28,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:50:43,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:50:48,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:50:53,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:51:08,109,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:51:18,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:51:23,101,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:51:30,101,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:51:40,100,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:51:45,95,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:51:50,94,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:52:05,94,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:52:10,96,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:52:15,114,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:52:25,115,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:52:35,115,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:52:45,116,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:52:55,112,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:53:00,106,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:53:10,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:53:25,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:53:30,103,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:53:35,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:53:40,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:53:45,102,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:53:50,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:53:55,107,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:54:10,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:54:25,104,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:54:30,113,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:54:35,118,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:54:41,118,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:54:51,120,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:54:56,121,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:55:06,119,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:55:11,117,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:55:26,113,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:55:41,111,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:55:56,111,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:56:01,110,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:56:11,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
2019-01-10 13:56:26,108,"cf518ed4-ed66-449d-a8ca-14cee26e80a9"
